 data_id  name                         qp_set  dataset_name  width  height 
 4724     bbe7f9c5cbd91ffb             QP0     OpenImages    1024   805    
 4725     6d3faa1def65659c             QP0     OpenImages    768    1024   
 4726     c4c2bb0181ff7fb9             QP0     OpenImages    1024   683    
 4727     1de2431036883f6b             QP0     OpenImages    1024   768    
 4728     d95cb72e629f07dc             QP0     OpenImages    768    783    
 4729     bd27b640aa21d82d             QP0     OpenImages    682    1024   
 4730     fe46e0831bc27444             QP0     OpenImages    768    1024   
 4731     d870516514e6edfc             QP0     OpenImages    1024   622    
 4732     609c6e692d864760             QP0     OpenImages    1024   731    
 4733     9caa356d543b0f14             QP0     OpenImages    1024   768    
 4734     25dc6008d7d38ca4             QP0     OpenImages    1024   574    
 4735     8120a85e31ebaea4             QP0     OpenImages    1024   768    
 4736     7dd1bcdf4cfc539e             QP0     OpenImages    1024   768    
 4737     b9850603522c0cf7             QP0     OpenImages    1024   768    
 4738     24c50fcbddbb4341             QP0     OpenImages    1024   768    
 4739     6e68789f51a1238a             QP0     OpenImages    1024   1024   
 4740     0ccdcc825086803a             QP0     OpenImages    683    1024   
 4741     ea2b24b5577f3aed             QP0     OpenImages    1024   768    
 4742     521b69d595b55e3c             QP0     OpenImages    1024   683    
 4743     be22b201ea63fd88             QP0     OpenImages    1024   768    
 4744     289082c48549ab9d             QP0     OpenImages    768    768    
 4745     d498be1090fb6195             QP0     OpenImages    1024   1024   
 4746     8c7d69610416a787             QP0     OpenImages    1024   697    
 4747     a9f2114462511655             QP0     OpenImages    1024   518    
 4748     99b3d74916f5ccda             QP0     OpenImages    1024   768    
 4749     828b0a3e630b8da2             QP0     OpenImages    778    1024   
 4750     d090262a4f16b0cc             QP0     OpenImages    1024   768    
 4751     f20ad0993878c427             QP0     OpenImages    1024   686    
 4752     9e5b6b697c59184f             QP0     OpenImages    1024   681    
 4753     16c34ed2d912946a             QP0     OpenImages    1024   1024   
 4754     6504632e0dc25997             QP0     OpenImages    1024   768    
 4755     2cfcf20c72f40b75             QP0     OpenImages    1024   1024   
 4756     d4a75973c6cc42f2             QP0     OpenImages    1024   768    
 4757     4aeff1c5aeecad60             QP0     OpenImages    1024   768    
 4758     6c2aa294019ac91a             QP0     OpenImages    1024   768    
 4759     e596e138d01a48c9             QP0     OpenImages    1024   768    
 4760     868a54872acd4e52             QP0     OpenImages    1024   940    
 4761     e74990a1ca28e590             QP0     OpenImages    1024   768    
 4762     be4a4a70aa7cc256             QP0     OpenImages    1024   681    
 4763     0344cade36bbd4f4             QP0     OpenImages    1024   765    
 4764     40d86cb36246475d             QP0     OpenImages    1024   768    
 4765     2066af927829fd68             QP0     OpenImages    1024   686    
 4766     ab1d64320260605a             QP0     OpenImages    652    1024   
 4767     829a698741377030             QP0     OpenImages    1024   768    
 4768     3f8b2a35be3341ae             QP0     OpenImages    1024   768    
 4769     7198fa0857500b4e             QP0     OpenImages    1024   683    
 4770     e3b8094c60c4aa27             QP0     OpenImages    768    1024   
 4771     308016d8d5122a03             QP0     OpenImages    1024   850    
 4772     c50d184afad1a9dc             QP0     OpenImages    1024   768    
 4773     7266147ffdd00ad6             QP0     OpenImages    1024   681    
 4774     21030307b448f406             QP0     OpenImages    768    1024   
 4775     f5cbea4be1324eb9             QP0     OpenImages    1024   764    
 4776     811f622fd296864f             QP0     OpenImages    1024   768    
 4777     efe68744d0649eec             QP0     OpenImages    1012   1024   
 4778     309132ed1ba67786             QP0     OpenImages    1024   768    
 4779     8bda100394360aaa             QP0     OpenImages    612    1024   
 4780     5f5650d4eef349dd             QP0     OpenImages    683    1024   
 4781     a9a0ea940beff5ab             QP0     OpenImages    730    1024   
 4782     c500dd7e90136de2             QP0     OpenImages    1024   683    
 4783     1ed152648d4962cc             QP0     OpenImages    683    1024   
 4784     c9cd7516ac0ef6a7             QP0     OpenImages    1024   768    
 4785     b524bb1b17ed5c1e             QP0     OpenImages    681    1024   
 4786     3ad01a21d7240c38             QP0     OpenImages    1024   683    
 4787     bd55ece1044ab937             QP0     OpenImages    1024   683    
 4788     8c32e7092d92fb7d             QP0     OpenImages    1024   768    
 4789     faffb3ef60ab36ee             QP0     OpenImages    1024   681    
 4790     505f00d8762c07fc             QP0     OpenImages    1024   934    
 4791     9e7b9dd50d49c76b             QP0     OpenImages    683    1024   
 4792     71ee8db94e7c6665             QP0     OpenImages    1024   737    
 4793     99edc107135878a8             QP0     OpenImages    1024   683    
 4794     fc81a030ca408faf             QP0     OpenImages    1024   525    
 4795     4a8eabb6254721bb             QP0     OpenImages    1024   1021   
 4796     4e360b8d57bf8524             QP0     OpenImages    1024   681    
 4797     31db208abe209191             QP0     OpenImages    1024   683    
 4798     a3a73afe097efbfa             QP0     OpenImages    1024   711    
 4799     e7a1ef895832b0e5             QP0     OpenImages    680    1024   
 4800     f4a819e25ceb658a             QP0     OpenImages    683    1024   
 4801     a8f69948ed559956             QP0     OpenImages    1024   768    
 4802     9268b2e1b1192f3c             QP0     OpenImages    1024   576    
 4803     210f7cd00cd8e913             QP0     OpenImages    1024   685    
 4804     7a5bff1db55e0f8a             QP0     OpenImages    1024   768    
 4805     72276a0e375f2634             QP0     OpenImages    1024   768    
 4806     24caecc398559755             QP0     OpenImages    1024   683    
 4807     ce1381e6d75dd695             QP0     OpenImages    1024   683    
 4808     3cfd659e242be6f8             QP0     OpenImages    680    1024   
 4809     d7d683edcdd38bb7             QP0     OpenImages    1024   680    
 4810     64026304a6427496             QP0     OpenImages    1024   718    
 4811     65924623968e80ed             QP0     OpenImages    1024   685    
 4812     33969a398effdb29             QP0     OpenImages    1024   512    
 4813     869b85f98d26b1c5             QP0     OpenImages    1024   1024   
 4814     0cbd2a58b72ced99             QP0     OpenImages    1024   819    
 4815     ceb2a8c74a7078d8             QP0     OpenImages    1024   768    
 4816     8b26e854cf7bb04f             QP0     OpenImages    1024   680    
 4817     61eafb63b683a478             QP0     OpenImages    1024   768    
 4818     2f32f37f577df7f4             QP0     OpenImages    768    1024   
 4819     5f35130b3d0e988a             QP0     OpenImages    626    1024   
 4820     3f9ca1232e4f225e             QP0     OpenImages    1024   768    
 4821     a61ac2bd6c0fbe6f             QP0     OpenImages    1024   683    
 4822     fbe258d86c3e8a9f             QP0     OpenImages    1024   659    
 4823     9eafc79bc7dad9e6             QP0     OpenImages    1024   768    
 4824     0d9536776a0f5e73             QP0     OpenImages    1024   683    
 4825     85e41bcaad711083             QP0     OpenImages    1024   1024   
 4826     f6b7d76234a7d471             QP0     OpenImages    1012   1024   
 4827     84569a32d71dc720             QP0     OpenImages    1024   685    
 4828     00575b9132bb3746             QP0     OpenImages    1024   683    
 4829     af150499cf1c1882             QP0     OpenImages    1024   768    
 4830     4b39410d409f23c8             QP0     OpenImages    683    1024   
 4831     ed9960571396b91a             QP0     OpenImages    1024   768    
 4832     a095ec6f095bf447             QP0     OpenImages    1024   765    
 4833     c23ec6802c1d0bda             QP0     OpenImages    1024   768    
 4834     ce0249bcce8adeb1             QP0     OpenImages    1024   683    
 4835     66b1a16de2eddedd             QP0     OpenImages    1024   680    
 4836     1b8d8c6c0722b942             QP0     OpenImages    1024   878    
 4837     097b650a924b9381             QP0     OpenImages    1024   786    
 4838     069570eece40b8a3             QP0     OpenImages    1024   732    
 4839     997c98431fcf08b3             QP0     OpenImages    1024   744    
 4840     fef54ede1354f96b             QP0     OpenImages    756    1024   
 4841     3297cd4765b3f3ed             QP0     OpenImages    1024   683    
 4842     3c9e7e2b5c6887c5             QP0     OpenImages    1024   768    
 4843     e7bfe56ae0a63cee             QP0     OpenImages    683    1024   
 4844     5b74acf6ba04b25d             QP0     OpenImages    1024   768    
 4845     fce8194fab48c500             QP0     OpenImages    1024   680    
 4846     3ffe68ba68b11403             QP0     OpenImages    1024   768    
 4847     417a41d1cb484a8a             QP0     OpenImages    1024   683    
 4848     09a786d569d8a554             QP0     OpenImages    1024   682    
 4849     344c25ee165857c1             QP0     OpenImages    1024   691    
 4850     3aec1a395cc45756             QP0     OpenImages    1024   683    
 4851     bfaae3db9126ecf1             QP0     OpenImages    1024   768    
 4852     7324ea93489bcedd             QP0     OpenImages    1024   681    
 4853     52b40c45831c613c             QP0     OpenImages    1024   721    
 4854     8a175a768f4bda0e             QP0     OpenImages    678    1024   
 4855     a9dc47961e3ffc92             QP0     OpenImages    768    1024   
 4856     404b6f2bc064f5c1             QP0     OpenImages    1024   768    
 4857     854eb4424637e7f9             QP0     OpenImages    768    1024   
 4858     446924d9efea3ada             QP0     OpenImages    1024   807    
 4859     eed4c401a6420501             QP0     OpenImages    1024   683    
 4860     38b899565f598adc             QP0     OpenImages    1024   627    
 4861     b19a6d83e91913a8             QP0     OpenImages    1024   820    
 4862     e1a180575166c37a             QP0     OpenImages    1024   685    
 4863     a303aca614f334f6             QP0     OpenImages    1024   640    
 4864     3f5f6c536a4aa67c             QP0     OpenImages    1024   768    
 4865     73c8ac6133bfa349             QP0     OpenImages    683    1024   
 4866     1d3d4030ac5678b0             QP0     OpenImages    683    1024   
 4867     72b7a8f287f4616c             QP0     OpenImages    1024   768    
 4868     350794dd6f722f15             QP0     OpenImages    1024   1024   
 4869     aaa12411c2d6378d             QP0     OpenImages    1024   678    
 4870     4039b8cc5d440313             QP0     OpenImages    1024   768    
 4871     0d2d4e6cefec6f87             QP0     OpenImages    682    1024   
 4872     fa920a2b61c01acf             QP0     OpenImages    1024   768    
 4873     3da7da182200a0ec             QP0     OpenImages    1024   834    
 4874     0bdabef3cf2a29d3             QP0     OpenImages    1024   768    
 4875     e1255fa39d7c06e8             QP0     OpenImages    1024   683    
 4876     fb6b2791b026ccff             QP0     OpenImages    1024   683    
